path,emotion,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_std_0,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,lpc_0,lpc_1,lpc_2,lpc_3,lpc_4,lpc_5,lpc_6,lpc_7,lpc_8,lpc_9,lpc_10,lpc_11,lpc_12,formant_1,formant_2,formant_3
ravedess-emotional-speech-audio\audio_speech_actors_01-24\Actor_16\03-01-07-02-01-02-16.wav,disgust,-559.25964,43.186874,0.03859441,6.9293585,-10.895359,-5.4824266,-14.629431,-10.727936,2.4113407,-6.0158243,-7.8853235,2.7891452,-6.944068,185.32022,59.255768,33.05752,24.716124,22.701544,20.566723,16.442648,14.391773,12.315071,11.902384,9.259437,8.125519,7.8209047,0.3352324,0.25141624,0.29411152,0.3118491,0.29139447,0.3687252,0.3698867,0.38718882,0.38233486,0.38241178,0.46085194,0.45381662,0.33463743,0.2784903,0.29867977,0.3166063,0.27492124,0.35232466,0.33698478,0.3526237,0.34531236,0.31631464,0.35840094,0.3729324,1.0,-1.0699642,0.26770654,-0.22057128,0.16404937,-0.1700106,0.39023566,-0.101715714,-0.017242732,-0.09067632,0.13513649,-0.18576802,0.14329797,811.6938380360854,2173.2293960456063,3314.2346542083565
ravedess-emotional-speech-audio\audio_speech_actors_01-24\Actor_16\03-01-07-02-02-01-16.wav,disgust,-556.0073,43.890923,6.8276443,7.591361,-7.5436635,-12.439575,-14.574116,-13.118632,-0.043478776,-9.987931,-8.238489,0.2551123,-9.966061,176.482,65.999695,31.74955,27.889704,26.792242,19.15976,17.025019,16.880426,9.45058,12.356438,10.175409,8.756544,12.110969,0.35911164,0.3554526,0.32857102,0.3528974,0.54078406,0.49123973,0.39066443,0.47244897,0.49190077,0.445475,0.40070105,0.37691247,0.34542313,0.3500577,0.3146679,0.28350648,0.395332,0.3565286,0.32104012,0.33297598,0.34217918,0.33746445,0.3391283,0.36326018,1.0,-0.23849633,-0.7214406,-0.28716487,0.16624674,-0.09925005,0.34906524,0.26717725,-0.08367751,-0.23823202,0.14489755,-0.054611634,0.016849559,801.6748241466291,2318.1997034995597,3448.17939203127
ravedess-emotional-speech-audio\audio_speech_actors_01-24\Actor_16\03-01-07-02-02-02-16.wav,disgust,-536.5037,34.13762,-1.7539861,5.0332713,-11.34025,-13.508406,-10.324104,-10.063813,-2.352193,-8.371305,-5.8236976,-1.6155272,-7.0452685,162.6711,67.25781,31.401085,28.613909,22.016117,19.737246,16.232262,14.673624,8.880399,10.932632,10.244658,7.653654,8.600673,0.41476467,0.3624352,0.32504663,0.31023318,0.31639472,0.43356833,0.42649832,0.43682596,0.44927362,0.46929285,0.5035402,0.41207,0.38521066,0.30923718,0.30453974,0.31978044,0.29773596,0.38647017,0.37092963,0.37760916,0.36053213,0.362013,0.367949,0.3224955,1.0,-0.3122613,-0.74983835,0.06391117,0.27190906,-0.36570662,0.14014262,0.026284419,0.057838906,0.073316425,0.12691836,-0.110421315,0.036277607,517.2811438861635,2047.7745678146036,3037.2583228054677
ravedess-emotional-speech-audio\audio_speech_actors_01-24\Actor_16\03-01-08-01-01-01-16.wav,surprised,-594.8005,38.50589,-8.484968,4.212753,-11.801417,-12.718861,-13.44323,-4.1508145,-3.9139066,-10.143348,-3.0759547,-5.8291736,-3.7617545,183.55482,56.40068,26.95102,22.384518,23.12463,19.28093,20.561142,8.1842165,12.638603,12.000392,7.3863697,10.726979,6.9697814,0.38498887,0.33294785,0.31642613,0.349537,0.46022266,0.4328092,0.3318008,0.31713536,0.40146938,0.37575057,0.34647006,0.38771117,0.37313974,0.33989805,0.335555,0.3320103,0.3822957,0.3789427,0.33124197,0.31473157,0.3584175,0.35402006,0.33250725,0.36935815,1.0,-1.4510312,0.61643684,-0.08588279,-0.009509757,-0.023460723,0.29436088,-0.571316,0.560642,-0.2661196,0.16957885,-0.16342783,0.08701231,769.7004059653066,1883.3679092330522,3019.693862720716
ravedess-emotional-speech-audio\audio_speech_actors_01-24\Actor_16\03-01-08-01-01-02-16.wav,surprised,-553.44073,34.90879,-5.6735773,-0.7370521,-15.329462,-14.527827,-11.842521,-5.4030466,-9.784174,-5.1000276,-7.9083242,-6.727014,-2.9249973,182.46237,61.0099,24.91335,22.47165,25.059452,22.862108,16.520763,11.534676,13.845334,12.453554,10.135922,10.380957,6.1790004,0.4117058,0.4006901,0.4186453,0.4358028,0.4880853,0.58784014,0.5362533,0.5371235,0.52869725,0.467464,0.47911975,0.45128843,0.32505548,0.31768164,0.32714012,0.32535172,0.33551428,0.36161622,0.30371025,0.3188973,0.3497046,0.329716,0.36428237,0.31342462,1.0,-1.3111233,0.5385238,-0.39359728,0.38589653,-0.1770992,-0.019259064,0.05664618,0.37208247,-0.48355806,0.416848,-0.40907797,0.20889811,751.091460279499,1885.719506521692,3105.6972600087834
ravedess-emotional-speech-audio\audio_speech_actors_01-24\Actor_16\03-01-08-01-02-01-16.wav,surprised,-573.2566,35.515507,-7.077114,2.9179316,-12.196535,-11.641857,-16.666525,-6.538611,-4.9842396,-9.850446,-3.8026683,-5.609693,-6.9523983,210.48093,60.161198,32.431244,20.39526,26.862541,20.173792,23.476192,12.721965,14.470662,12.336484,9.097676,9.700525,9.106475,0.4655281,0.45721677,0.4869522,0.5103975,0.47906443,0.5017746,0.48675874,0.48891562,0.46355924,0.4647892,0.54779124,0.54071957,0.3052555,0.32798412,0.3255549,0.3356328,0.33760414,0.34801936,0.3333393,0.35038465,0.34088427,0.32232118,0.3587948,0.3093908,1.0,-0.9097551,0.008471744,-0.037357472,0.06881434,0.022770163,0.1686956,-0.343392,0.097475685,0.23735395,0.06251995,-0.25243998,0.15119487,591.0059052019856,1890.027750155263,3241.248212781494
ravedess-emotional-speech-audio\audio_speech_actors_01-24\Actor_16\03-01-08-01-02-02-16.wav,surprised,-523.60913,29.402884,-6.380616,-0.030142942,-14.991198,-17.94063,-10.501034,-6.46108,-10.421893,-7.4324193,-8.157527,-6.4709525,-2.5805511,194.24352,59.80631,28.422886,19.27325,26.899977,24.99999,14.544027,10.653445,17.860235,12.88701,12.984396,10.323035,10.447291,0.38538986,0.27719894,0.30682793,0.35517824,0.37824652,0.49453667,0.39759985,0.35541528,0.3468384,0.3547438,0.4573091,0.40863574,0.36755037,0.29313114,0.33258972,0.37252527,0.35075006,0.40965483,0.33795404,0.34157065,0.33491915,0.29348424,0.35571998,0.3431861,1.0,-0.69419575,-0.26786926,0.009993178,0.22328559,-0.10495153,-0.23951714,0.17997393,0.12133975,-0.0028930618,0.13041814,-0.16234195,0.11342756,544.2106550489638,1825.4130194349102,3004.085751775995
ravedess-emotional-speech-audio\audio_speech_actors_01-24\Actor_16\03-01-08-02-01-01-16.wav,surprised,-548.51697,36.332134,-12.547207,2.0593195,-12.5277605,-11.356311,-18.293068,-4.075198,-4.010228,-10.002932,-5.2311234,-5.5576396,-5.9082103,177.224,54.921654,29.334217,25.16627,25.145504,21.24189,23.595705,8.4213705,11.926075,12.648112,6.859246,9.807599,11.492028,0.38510215,0.30221555,0.27456266,0.29508817,0.42408445,0.48478702,0.46952346,0.42092654,0.35209695,0.35476378,0.3690066,0.43705487,0.34727636,0.28928384,0.2814137,0.28727266,0.36974612,0.3860678,0.3656144,0.36159423,0.33210835,0.31844014,0.3235144,0.36048284,1.0,-1.6378701,1.120907,-0.8250496,0.6720697,-0.4348566,0.65590316,-0.89311403,0.6612701,-0.27862498,0.265558,-0.24326427,0.08796431,633.694448483739,1964.9735445585688,3261.559395923515
ravedess-emotional-speech-audio\audio_speech_actors_01-24\Actor_16\03-01-08-02-01-02-16.wav,surprised,-531.0347,37.2544,-9.403318,0.06595514,-16.84242,-12.602893,-11.089095,-7.732985,-7.6276345,-9.1483755,-7.130376,-5.1197333,-4.232834,198.8889,57.11886,27.466747,25.289368,27.667124,23.436607,16.46271,13.687607,12.0562935,13.190227,10.433405,8.870458,8.391147,0.44456074,0.36971304,0.39151224,0.47169948,0.4091449,0.430219,0.44109365,0.4376529,0.3734183,0.4014063,0.4426304,0.48112833,0.34639782,0.3065228,0.32927272,0.38542148,0.33786875,0.33968517,0.35098478,0.3741048,0.33704185,0.34706405,0.33486617,0.34402183,1.0,-1.3093095,0.5947079,-0.44709036,0.26669937,0.05613072,0.045845132,-0.29121676,0.54757184,-0.43594223,0.2978609,-0.26858628,0.13447955,740.114706393715,1818.8710795475658,3105.8599835756286
ravedess-emotional-speech-audio\audio_speech_actors_01-24\Actor_16\03-01-08-02-02-01-16.wav,surprised,-499.96414,35.183083,-12.138331,1.1574544,-13.600915,-17.888388,-14.930021,-10.464112,-5.823198,-11.08734,-4.021295,-2.499654,-6.834949,211.2941,54.687397,35.811954,24.294588,27.487474,23.520298,18.034178,16.188442,13.416827,13.035688,9.031795,10.074066,8.7189665,0.48689696,0.5335659,0.5011827,0.44277176,0.42914727,0.5249042,0.46612498,0.46385378,0.4353326,0.4260871,0.4572676,0.43697435,0.35042548,0.33851513,0.2866656,0.2911282,0.28306744,0.3482238,0.31354874,0.32616636,0.2759542,0.27086687,0.32442993,0.30391523,1.0,-0.93906647,-0.121074215,0.29709843,-0.07391902,-0.024433192,0.15274741,-0.21659699,0.14741597,-0.07590514,0.29319298,-0.20861262,0.04258565,598.0147449916078,1826.3567583722793,3138.7840225414598
ravedess-emotional-speech-audio\audio_speech_actors_01-24\Actor_16\03-01-08-02-02-02-16.wav,surprised,-520.8387,32.21334,-11.342758,-0.04659152,-13.990021,-17.878738,-14.1128235,-8.68799,-8.136479,-10.594559,-5.9090834,-5.8288836,-3.2781885,189.80408,58.879925,33.981197,22.318853,24.781527,23.14702,18.994251,13.699142,13.979989,13.985216,9.314105,10.337868,10.822991,0.45466703,0.37651944,0.35673234,0.3894844,0.43509063,0.500286,0.4269517,0.4204698,0.37095428,0.37672165,0.43525058,0.45859578,0.3467774,0.3166965,0.32645,0.35140675,0.3482015,0.3797355,0.332864,0.3548037,0.3357018,0.34986857,0.3793558,0.33542448,1.0,-1.0928434,0.13904181,0.038984407,0.113261476,-0.04573606,-0.012213921,-0.025430689,0.22354591,-0.19309588,0.16709273,-0.15060486,0.11809511,616.2831320021131,1716.4094260204467,3024.6782751921805
ravedess-emotional-speech-audio\audio_speech_actors_01-24\Actor_17\03-01-01-01-01-01-17.wav,neutral,-627.7512,70.229454,6.396615,24.430525,9.892731,10.704898,-0.1208807,-8.426884,5.7309246,-0.07099202,0.1773435,6.0619264,1.9063939,177.59749,60.05826,27.44277,20.789156,20.512552,11.507578,16.204947,23.618801,11.769206,13.12832,14.086995,9.338074,9.304238,0.47081056,0.45405355,0.43912926,0.45021957,0.41194546,0.41612592,0.4770319,0.5374772,0.5886491,0.5721721,0.5510197,0.5298857,0.3302159,0.31066465,0.31456745,0.33499548,0.28603354,0.2755712,0.32996848,0.3112791,0.28770414,0.3125337,0.35818043,0.36943644,1.0,-1.6448092,0.9891933,-0.44468936,0.29119587,-0.38723344,0.40163562,-0.03875357,-0.14657353,-0.104830325,0.13542932,0.1405573,-0.105834395,471.485278709393,1446.6937742265925,2500.874447977667
ravedess-emotional-speech-audio\audio_speech_actors_01-24\Actor_17\03-01-01-01-01-02-17.wav,neutral,-637.2855,65.37573,4.346306,23.225426,7.1649685,9.91526,4.2738543,-5.7095714,3.3448658,2.507864,-0.0008424195,6.846492,1.2759823,191.62842,60.30569,27.381777,19.072094,19.227337,10.411181,13.65625,20.28304,11.730925,11.608017,12.559648,9.302288,9.204356,0.5745196,0.5739237,0.5502272,0.5376108,0.535477,0.5431976,0.60940725,0.6400398,0.566916,0.5461302,0.57230073,0.6034965,0.3437138,0.32412806,0.331235,0.31919622,0.29783103,0.30188853,0.31135762,0.30468976,0.2657022,0.26247028,0.2942685,0.32834664,1.0,-1.6307905,0.97338516,-0.66158116,0.5672881,-0.3961221,0.3978698,-0.10565076,0.04329411,-0.20418715,0.029206663,0.06480609,0.019426608,556.0469466808712,1364.8743282741389,2540.533668769272
ravedess-emotional-speech-audio\audio_speech_actors_01-24\Actor_17\03-01-01-01-02-01-17.wav,neutral,-625.9272,67.73696,5.72654,21.640936,6.5139866,10.856211,1.6528891,-10.535368,3.1549802,-0.6001157,-1.1259876,6.430248,-1.4100361,200.78769,57.41407,31.103865,20.731287,19.85909,12.860737,13.176765,21.84129,12.475502,12.43853,11.10136,8.731339,11.483917,0.56623614,0.5020048,0.44926396,0.45433515,0.5456163,0.5327904,0.58443654,0.60935265,0.6049822,0.5508236,0.55485517,0.5744651,0.3425617,0.3189318,0.32709286,0.28727177,0.294435,0.29612127,0.33919632,0.31669578,0.31236616,0.30355397,0.3299552,0.34497598,1.0,-1.4356955,0.6330129,-0.23089184,0.066008635,-0.11616688,0.2965034,0.0324906,-0.050636493,-0.19384179,0.06708008,-0.014571406,0.07408224,554.5252051340603,1358.9458037044672,2686.067139710433
ravedess-emotional-speech-audio\audio_speech_actors_01-24\Actor_17\03-01-01-01-02-02-17.wav,neutral,-614.69995,64.87357,3.3176074,21.031202,5.9060373,12.729552,1.1216189,-11.318972,5.050585,1.1535497,0.48276755,6.528674,-1.5482831,176.837,62.990143,31.808445,20.66485,19.111301,12.2275505,11.320819,19.28382,11.6710005,14.300753,12.470702,10.252241,10.611598,0.36350816,0.4029399,0.36662838,0.46404797,0.52166516,0.49916828,0.46920297,0.49645084,0.6030365,0.5477693,0.524953,0.41579443,0.27546528,0.30368584,0.25312248,0.3079969,0.30140463,0.30027485,0.31573075,0.27073565,0.3114366,0.29582947,0.3419317,0.30067292,1.0,-1.5258201,0.7351689,-0.30924377,0.10529216,-0.077901356,0.29202658,0.013568474,-0.069180526,-0.18333319,0.14386666,-0.11850705,0.10497899,576.0090467117642,1256.8123463011984,2213.279094622819
ravedess-emotional-speech-audio\audio_speech_actors_01-24\Actor_17\03-01-02-01-01-01-17.wav,calm,-641.3141,61.050743,4.3458886,18.856123,10.105086,9.847936,-0.43699917,-4.2395716,3.338414,1.6396034,-0.14316253,6.6557946,0.22411188,175.44522,59.423668,25.108164,20.313244,19.754818,10.439894,13.7774935,16.622265,11.936617,11.753822,12.4621935,8.01967,10.02844,0.4676221,0.51408327,0.5691984,0.51621383,0.49850655,0.52890664,0.55897343,0.586538,0.53728193,0.4466885,0.4446377,0.4699126,0.29926372,0.31013075,0.31630048,0.30249316,0.30064824,0.33826017,0.3555821,0.25409925,0.28646728,0.30646098,0.3106077,0.3292688,1.0,-1.525845,0.74307007,-0.6516251,0.5993355,-0.23166241,0.37578034,-0.29748908,0.2402834,-0.25668716,-0.02275299,0.092191726,0.0058258846,562.080922729497,1194.8700155404347,3468.745448525271
ravedess-emotional-speech-audio\audio_speech_actors_01-24\Actor_17\03-01-02-01-01-02-17.wav,calm,-636.7169,63.299,12.29455,22.33117,10.727156,9.537971,2.1299114,-4.628158,3.8974183,1.2710009,-0.40580168,7.2780266,-0.7178914,181.99933,56.587536,24.373465,20.49819,19.494051,13.000074,13.254039,18.747087,12.450368,11.678617,13.9487915,8.389693,11.210281,0.48637053,0.48390454,0.47101673,0.36465558,0.35118198,0.41728324,0.42546976,0.40235043,0.49380365,0.5959914,0.64636445,0.5822971,0.2932627,0.31614047,0.3500339,0.30892843,0.26266918,0.27161658,0.30717564,0.28099608,0.32049724,0.36949593,0.37208042,0.36492494,1.0,-1.321636,0.35629976,-0.40241268,0.42772695,-0.145055,0.3095077,-0.040324084,0.05386606,-0.22159813,-0.08071295,0.076941185,0.057323363,585.3548275850145,1360.8644286485262,2782.8707529612266
ravedess-emotional-speech-audio\audio_speech_actors_01-24\Actor_17\03-01-02-01-02-01-17.wav,calm,-631.7317,66.31501,15.615926,22.551105,9.129902,13.049572,1.3740454,-4.5495877,4.842964,-2.0625484,1.2383173,3.528281,-1.4995922,189.91422,55.50983,24.035326,18.900393,22.577797,11.92497,14.521328,16.887383,12.834455,15.748784,12.461292,8.616662,10.2997265,0.5583463,0.46748298,0.3800103,0.32102457,0.32864025,0.380129,0.39380577,0.47494686,0.49543807,0.5571866,0.630367,0.6408214,0.28649414,0.24576296,0.2462423,0.2704866,0.24594532,0.27051756,0.28559363,0.30772653,0.25913587,0.36574516,0.36905435,0.3552705,1.0,-1.1353142,0.080310196,-0.19900714,0.16846137,0.16560155,0.097236045,-0.031206623,0.07642215,-0.23552087,0.1132249,-0.15352747,0.13762735,537.0795021808898,1207.8162873216224,2583.30157942274
ravedess-emotional-speech-audio\audio_speech_actors_01-24\Actor_17\03-01-02-01-02-02-17.wav,calm,-621.3742,68.03865,10.552359,19.53516,7.826701,11.169081,-1.9238739,-9.342345,6.2251363,-1.2196097,-1.8014536,5.223279,-2.3423944,189.468,58.86387,23.818964,20.6598,19.430536,12.399308,14.78226,17.207169,13.574394,15.558534,13.298489,9.961774,11.02319,0.50791353,0.5349188,0.52839947,0.42945087,0.4665381,0.4865451,0.44472665,0.5448507,0.5565419,0.51904976,0.5278489,0.53052276,0.30991802,0.3109809,0.30914924,0.28265357,0.32556197,0.30794778,0.27927178,0.3303955,0.3108866,0.32730785,0.32942247,0.32909712,1.0,-0.97130746,-0.015075024,-0.3854943,0.38468248,-0.00805928,0.17160995,0.016409295,0.015694387,-0.23928788,0.056611225,-0.05634106,0.13036813,484.9691235966972,1649.8849605826085,3041.5755883659613
ravedess-emotional-speech-audio\audio_speech_actors_01-24\Actor_17\03-01-02-02-01-01-17.wav,calm,-628.7036,65.78228,9.1640005,29.611446,13.210885,14.510886,-1.6018549,-5.5583997,7.331332,0.4211028,-1.7235178,3.2873738,-0.42758048,179.86938,50.882053,23.176676,21.929497,21.024076,12.8463955,13.4645405,15.34611,15.1176605,12.680829,13.168064,7.933765,9.269546,0.44586477,0.37163672,0.3561906,0.3555931,0.38092571,0.3756968,0.3972657,0.46565938,0.5496179,0.59875333,0.6386282,0.6027034,0.27026877,0.269142,0.26831138,0.27535674,0.2863451,0.27096695,0.2925176,0.27443585,0.3241879,0.36578557,0.38048032,0.35924262,1.0,-1.2478117,0.41063535,-0.6371165,0.5684834,-0.2745975,0.3806712,-0.084860586,0.07775864,-0.11849074,-0.089392185,0.022962827,0.045421973,510.179982846581,1536.9662312988548,3555.7380206898583
ravedess-emotional-speech-audio\audio_speech_actors_01-24\Actor_17\03-01-02-02-01-02-17.wav,calm,-667.9814,71.570984,14.524632,27.561705,8.268284,13.204013,4.813526,-0.6686812,3.4883056,0.4472351,1.1533561,5.4983587,0.49995825,179.69228,55.648357,23.862976,17.962133,20.49804,9.52893,14.618375,15.440561,14.072102,13.19315,11.943201,10.641737,10.130269,0.4533405,0.37990922,0.37127447,0.36620536,0.42485833,0.40874973,0.44629884,0.5166206,0.6020526,0.64763606,0.662061,0.598556,0.30091557,0.29616734,0.3025231,0.27717122,0.33201382,0.291737,0.32398418,0.25350204,0.30261964,0.32760853,0.3424469,0.3434509,1.0,-1.652492,1.0695001,-0.9662349,0.8372966,-0.4994354,0.4301832,-0.1316106,0.15637392,-0.28471315,0.1477517,-0.17889968,0.12710203,641.1291512109563,1056.0186209851927,2870.4716994620103
ravedess-emotional-speech-audio\audio_speech_actors_01-24\Actor_17\03-01-02-02-02-01-17.wav,calm,-625.4086,61.858067,15.934369,26.946651,11.388836,9.84828,-3.220308,-4.7539186,5.931199,-2.3740351,-1.9007429,6.5529056,-4.585661,183.80489,55.961784,22.723137,22.888649,19.654245,14.065796,16.093388,15.83966,13.811148,13.134725,13.45038,8.606972,12.171057,0.5662012,0.4732422,0.39904583,0.36431375,0.3756393,0.40132353,0.4560311,0.51262844,0.52923346,0.56917703,0.60112995,0.61206126,0.2968364,0.28651935,0.29870325,0.28474617,0.25796938,0.27672544,0.3159971,0.28790927,0.29061106,0.34613088,0.35727066,0.36551428,1.0,-0.95648164,0.043599717,-0.53894657,0.3599421,-0.11356574,0.42042887,-0.040831655,0.1865654,-0.32377446,0.040719017,-0.1266754,0.12778427,743.4748860197504,1504.3987815959006,2863.0946444217334
ravedess-emotional-speech-audio\audio_speech_actors_01-24\Actor_17\03-01-02-02-02-02-17.wav,calm,-665.24304,73.299706,16.118647,22.14166,10.622059,16.977295,3.0803506,-6.0894456,5.9103165,0.9879652,1.4818394,7.116772,-1.9868275,186.01552,56.945225,27.945837,18.200344,19.0829,10.700982,14.18057,15.689868,11.741099,15.326455,12.073922,9.286798,10.724003,0.4424549,0.34970433,0.32807854,0.32758734,0.3584024,0.40948188,0.37379834,0.41992924,0.6521781,0.74221694,0.65440553,0.5329923,0.30654112,0.24133047,0.24955316,0.23805739,0.25493497,0.3215358,0.2872758,0.2724538,0.2788709,0.26552764,0.3181922,0.36067313,1.0,-0.8116692,-0.2397135,-0.36534333,0.19314979,0.120666124,0.39346957,0.023008227,0.059558943,-0.31794083,-0.05719512,-0.17626207,0.26769212,0.0,0.0,0.0
ravedess-emotional-speech-audio\audio_speech_actors_01-24\Actor_17\03-01-03-01-01-01-17.wav,happy,-595.34766,57.44768,4.222608,16.695513,7.7612877,8.016776,-4.449898,-5.73147,0.8541307,0.34471786,-1.9459138,4.759245,-2.0213735,180.15352,54.33078,21.22374,16.588518,18.573418,11.036455,14.114369,13.486464,13.253294,13.388619,13.627887,8.225322,10.348285,0.44101596,0.4159289,0.4236276,0.4854466,0.5129357,0.6041935,0.58094114,0.5390765,0.54594094,0.5469665,0.4804182,0.48055673,0.30199093,0.29740942,0.28586555,0.29414785,0.26487416,0.3024917,0.30619338,0.29166833,0.29398134,0.34287745,0.33636308,0.33769265,1.0,-1.2253604,0.13941045,-0.1922361,0.3747991,-0.22804199,0.44342035,-0.14061064,-0.0668093,-0.12609482,0.11776766,-0.097737186,0.06708308,513.3274781095823,1210.7714328204777,3296.0772219129235
ravedess-emotional-speech-audio\audio_speech_actors_01-24\Actor_17\03-01-03-01-01-02-17.wav,happy,-567.5454,51.523067,-2.1315153,18.535473,6.981569,6.460765,-5.9658504,-8.091121,4.542404,2.201833,-6.0351,6.0385213,-2.430462,168.10757,53.662975,23.934242,19.28148,21.994232,10.903363,13.553551,12.888487,16.387295,12.6758375,14.430638,8.1704855,12.625262,0.36050746,0.37315238,0.37387046,0.40584522,0.47531888,0.5386493,0.46382314,0.5454599,0.5557023,0.4455703,0.4207603,0.37541673,0.32321915,0.3403129,0.3239074,0.31435376,0.30992654,0.29910207,0.28378406,0.32358608,0.32647368,0.28232864,0.33537492,0.34402117,1.0,-1.4631253,0.58113456,-0.37021667,0.48167336,-0.6397464,0.77427506,-0.16708773,0.039282985,-0.41890833,0.3928823,-0.2831663,0.14391145,644.1872201940752,1482.6053143185973,3054.0096675379673
ravedess-emotional-speech-audio\audio_speech_actors_01-24\Actor_17\03-01-03-01-02-01-17.wav,happy,-567.4491,50.518127,-2.9183831,17.775866,2.746012,5.235426,-3.3699207,-10.789109,1.0697124,-0.3065404,-3.2109277,6.2052913,-3.8634248,204.96176,63.04882,32.788986,18.275324,18.13065,13.037906,15.715778,19.38757,11.317639,11.738482,14.160477,9.553583,12.896055,0.51628596,0.5396898,0.5356055,0.56931275,0.6649913,0.6273234,0.54793066,0.51102114,0.5298698,0.5362088,0.585607,0.5549,0.30440593,0.32108495,0.302419,0.2736407,0.2979616,0.28787968,0.31112564,0.2619158,0.2802617,0.2759998,0.29349276,0.33336964,1.0,-1.0170733,0.04286211,-0.090144865,0.15528615,-0.07924346,0.21838635,0.02322404,0.022856638,-0.22731261,0.029271387,-0.015377477,0.124216676,613.1390275446448,1514.7658247026611,2810.4176345619785
ravedess-emotional-speech-audio\audio_speech_actors_01-24\Actor_17\03-01-03-01-02-02-17.wav,happy,-539.46063,58.450523,-5.164917,16.033665,0.959415,9.636192,-14.37435,-13.123285,1.0588521,0.35116777,-5.792477,6.5702777,-3.194889,167.49692,57.44605,27.743353,17.64483,18.675184,14.965657,16.249514,13.864268,12.091668,11.646939,13.6503525,10.233763,12.487917,0.44796762,0.50866556,0.47884485,0.46422398,0.51960886,0.5559586,0.51089936,0.5424606,0.5445699,0.4385648,0.40784967,0.49064282,0.30561534,0.31603894,0.278407,0.26807302,0.3101419,0.30414394,0.28381076,0.31559357,0.34037948,0.27781218,0.29002595,0.35557774,1.0,-0.94644225,0.028471567,-0.46891794,0.32493287,-0.06524423,0.40762162,-0.05574838,0.021626607,-0.21503007,0.02403752,-0.12237601,0.18648201,556.2359135556135,1367.1950660770506,2844.1048724383127
